,"O-PTIR 4/O-PTIR","O-PTIR 5/O-PTIR","O-PTIR 6/O-PTIR","O-PTIR 7/O-PTIR","O-PTIR 8/O-PTIR","O-PTIR 9/O-PTIR","O-PTIR 10/O-PTIR","O-PTIR 11/O-PTIR","O-PTIR 1/O-PTIR","O-PTIR 2/O-PTIR","O-PTIR 3/O-PTIR","O-PTIR 4/O-PTIR","O-PTIR 5/O-PTIR","O-PTIR 6/O-PTIR","O-PTIR 7/O-PTIR","O-PTIR 9/O-PTIR","O-PTIR 10/O-PTIR","O-PTIR 13/O-PTIR","O-PTIR 14/O-PTIR"
1401,1.27737069129944,0.973560690879822,0.310501217842102,0.72061288356781,1.68787848949432,0.216378077864647,0.943397402763367,0.275046467781067,0.571711182594299,1.6651908159256,0.957891464233398,0.418345063924789,2.14898562431335,0.673352956771851,0.306181669235229,1.07192647457123,0.441886425018311,2.42815637588501,1.64361941814423
1403,1.28076004981995,1.00054180622101,0.285943388938904,0.64785373210907,1.68530976772308,0.184337466955185,0.936589121818542,0.286286324262619,0.577114224433899,1.58736205101013,0.940564095973969,0.419915348291397,2.12627935409546,0.651220798492432,0.326697140932083,1.04887795448303,0.412221759557724,2.46625304222107,1.73602092266083
1405,1.31773221492767,1.01534795761108,0.26561576128006,0.592795312404633,1.68153548240662,0.179926738142967,0.912516713142395,0.284909933805466,0.54237425327301,1.57761657238007,0.963710904121399,0.449037581682205,2.10187649726868,0.619352877140045,0.321805030107498,1.00549840927124,0.373829185962677,2.44423365592957,1.7839183807373
1407,1.34559524059296,1.01416647434235,0.238144561648369,0.580978035926819,1.72003948688507,0.172200620174408,0.893572151660919,0.284457981586456,0.509067058563232,1.61563611030579,0.99921452999115,0.469104021787643,2.09910845756531,0.606472849845886,0.326561897993088,1.00030314922333,0.3545041680336,2.4394838809967,1.78946542739868
1409,1.34728050231934,1.01403677463531,0.18385311961174,0.578140616416931,1.78643417358398,0.148605182766914,0.862578928470612,0.282337605953217,0.494036138057709,1.66690671443939,1.02719748020172,0.453292667865753,2.11126756668091,0.598317563533783,0.349958717823029,1.01637172698975,0.335472226142883,2.49007844924927,1.74526703357697
1411,1.33241784572601,0.992222428321838,0.158979579806328,0.589694440364838,1.81193912029266,0.119487397372723,0.855058372020721,0.260173857212067,0.482257753610611,1.6959011554718,1.02482414245605,0.418154835700989,2.12026643753052,0.59061872959137,0.34642767906189,0.991349399089813,0.332477897405624,2.50018763542175,1.67251753807068
1413,1.28271114826202,0.962594926357269,0.173072651028633,0.619570016860962,1.79873359203339,0.0790462344884872,0.890272855758667,0.226921424269676,0.478606700897217,1.7038722038269,0.982491135597229,0.403852880001068,2.0942394733429,0.556048989295959,0.353521466255188,0.942528367042542,0.332004845142365,2.45655751228333,1.63767898082733
1415,1.18577086925507,0.921080470085144,0.18278805911541,0.595661997795105,1.75713503360748,0.0374064147472382,0.930319905281067,0.178105041384697,0.445732593536377,1.70923018455505,0.873532295227051,0.420023679733276,2.02390646934509,0.492817848920822,0.363875597715378,0.877040863037109,0.294973641633987,2.38696026802063,1.63226628303528
1417,1.12768030166626,0.90629506111145,0.176289066672325,0.537089049816132,1.72133207321167,-0.00561258522793651,0.941283226013184,0.147175535559654,0.40171217918396,1.68706035614014,0.789155900478363,0.452767968177795,1.95253503322601,0.41201251745224,0.359082937240601,0.869159817695618,0.256091982126236,2.26609539985657,1.59573173522949
1419,1.13193213939667,0.923450231552124,0.15197229385376,0.489497423171997,1.7474490404129,-0.0543592050671577,0.952010154724121,0.124428972601891,0.412682890892029,1.74915480613708,0.765222787857056,0.504069805145264,1.92966794967651,0.382342904806137,0.326633095741272,0.90518444776535,0.169760957360268,2.18589448928833,1.57938992977142
1421,1.16042828559875,0.930221915245056,0.146818205714226,0.472097218036652,1.80246067047119,-0.0252676494419575,0.957350432872772,0.144763499498367,0.441769123077393,1.83526539802551,0.769864916801453,0.541844367980957,1.93046355247498,0.454771548509598,0.284183919429779,0.953968703746796,0.0651737749576569,2.13168168067932,1.61872947216034
1423,1.24100089073181,0.933965086936951,0.174265801906586,0.505766749382019,1.89352345466614,0.00570453051477671,0.961357533931732,0.17425525188446,0.436548233032227,1.86304175853729,0.773607075214386,0.543757021427155,1.94507026672363,0.53264993429184,0.267601072788239,1.01913452148438,0.064327783882618,2.13692021369934,1.65061390399933
1425,1.29678952693939,0.91233891248703,0.201971858739853,0.521767437458038,1.94609427452087,0.0256141889840364,0.952330648899078,0.199028432369232,0.446455657482147,1.8572164773941,0.736192286014557,0.498919516801834,1.96652173995972,0.510509490966797,0.319044083356857,1.0803474187851,0.158786207437515,2.18526744842529,1.69458699226379
1427,1.28936147689819,0.93755966424942,0.192626476287842,0.565188050270081,1.92167270183563,0.0700481235980988,0.950564742088318,0.246035382151604,0.451459169387817,1.85449767112732,0.718464374542236,0.455354005098343,2.00179624557495,0.461929798126221,0.371704429388046,1.12789475917816,0.252301633358002,2.31996035575867,1.7659033536911
1429,1.30677664279938,0.963192105293274,0.147795259952545,0.67216283082962,1.88302671909332,0.0793792828917503,0.974267780780792,0.321593374013901,0.454386383295059,1.85877168178558,0.765695571899414,0.403189957141876,2.07160377502441,0.463447898626328,0.406141072511673,1.19182980060577,0.292595714330673,2.49615263938904,1.78279304504395
1431,1.4005047082901,0.951997935771942,0.112224996089935,0.818449199199677,1.90547239780426,0.0928347259759903,1.04886078834534,0.36383068561554,0.528566479682922,1.85734534263611,0.839308381080627,0.372197329998016,2.1855800151825,0.516506791114807,0.433704406023026,1.28764307498932,0.272866100072861,2.63244009017944,1.76097166538239
1433,1.50713658332825,0.98579877614975,0.0795642137527466,0.929819107055664,1.97607636451721,0.11441570520401,1.11006987094879,0.318446278572083,0.613289475440979,1.86710894107819,0.869698107242584,0.376119285821915,2.33022451400757,0.573440492153168,0.459754526615143,1.40775787830353,0.344005852937698,2.76803827285767,1.72770631313324
1435,1.7425901889801,1.09291958808899,0.131711110472679,1.01932537555695,2.08166980743408,0.144682034850121,1.09015512466431,0.337581038475037,0.729087650775909,2.03620719909668,0.96336567401886,0.382465302944183,2.59313201904297,0.686102330684662,0.48184522986412,1.6732485294342,0.579189956188202,3.00882601737976,1.8308482170105
1437,2.12378931045532,1.18341362476349,0.26061537861824,1.14020466804504,2.28778576850891,0.186686530709267,1.13432848453522,0.506647884845734,0.905529737472534,2.32762932777405,1.1207240819931,0.439609497785568,2.93556237220764,0.873983383178711,0.478263467550278,2.02570104598999,0.860627174377441,3.27101612091064,2.16019654273987
1439,2.5534930229187,1.30024540424347,0.371983706951141,1.27188003063202,2.5552875995636,0.292820572853088,1.33485746383667,0.728319704532623,1.12155675888062,2.57658410072327,1.27225005626678,0.561096787452698,3.30717706680298,1.06720840930939,0.533859491348267,2.42378783226013,1.15815150737762,3.4829478263855,2.57628154754639
1441,2.9621365070343,1.46588635444641,0.392201960086823,1.48740208148956,2.82353281974792,0.47663614153862,1.61889815330505,0.94818526506424,1.36635506153107,2.74347496032715,1.39653480052948,0.704838216304779,3.74430465698242,1.29875016212463,0.638285577297211,2.89666795730591,1.42210280895233,3.67807459831238,2.92604160308838
1443,3.33568644523621,1.66019546985626,0.335612803697586,1.74798655509949,2.99960732460022,0.641730189323425,1.85802578926086,1.13665556907654,1.57107615470886,2.90299034118652,1.53592431545258,0.809265077114105,4.23891735076904,1.54357802867889,0.712716102600098,3.37146234512329,1.69443774223328,3.95886921882629,3.24493765830994
1445,3.86252021789551,1.95287847518921,0.309820055961609,2.07714366912842,3.16910862922668,0.764601707458496,2.05748867988586,1.38410305976868,1.90447783470154,3.19875502586365,1.77759766578674,0.8726886510849,4.88922929763794,1.83125650882721,0.756971538066864,3.95393133163452,1.9964063167572,4.37637186050415,3.71122717857361
1447,5.19067621231079,2.39093852043152,0.535665392875671,3.08375120162964,3.95896363258362,1.01757836341858,3.07952618598938,1.75262403488159,2.7529661655426,3.60449695587158,2.32765817642212,0.897317290306091,7.19402647018433,2.73124718666077,1.01926267147064,4.61866426467896,3.0174777507782,5.11602544784546,4.36589241027832
1449,6.50173091888428,2.82335829734802,0.758602738380432,4.07739782333374,4.73864936828613,1.26729798316956,4.08840417861938,2.11640024185181,3.5905294418335,4.00501489639282,2.8706362247467,0.921628832817078,9.46914863586426,3.61964964866638,1.27817678451538,5.27483797073364,4.02540254592896,5.84615564346313,5.01212739944458
1451,7.79601335525513,3.25024604797363,0.97868812084198,5.0583324432373,5.50835990905762,1.51382279396057,5.08437585830688,2.47552251815796,4.41737794876099,4.40040874481201,3.40666818618774,0.945629358291626,11.715163230896,4.4966869354248,1.53377842903137,5.92261791229248,5.020432472229,6.56694507598877,5.65009593963623
1453,7.19191646575928,3.06496620178223,0.88299685716629,4.74918842315674,5.29527807235718,1.33576953411102,4.85962820053101,2.32837438583374,4.03475189208984,4.13400650024414,3.2703845500946,0.871561825275421,11.104606628418,4.24575519561768,1.44295799732208,5.57914161682129,4.711594581604,6.21353673934937,5.24975156784058
1455,6.14954376220703,2.62827706336975,0.719424903392792,4.04966068267822,4.70677661895752,1.06906008720398,4.30633020401001,1.97939622402191,3.40993547439575,3.65261816978455,2.99279117584229,0.718489468097687,9.82826995849609,3.73846507072449,1.20841610431671,4.81784629821777,4.00637531280518,5.55369806289673,4.56745290756226
1457,4.51763343811035,1.92626142501831,0.530736327171326,2.75787401199341,3.61649441719055,0.73346996307373,3.23342251777649,1.33704221248627,2.39336109161377,2.90070199966431,2.37064719200134,0.457252562046051,7.46930170059204,2.74442338943481,0.787813246250153,3.34502863883972,2.68905854225159,4.39320945739746,3.49832010269165
1459,3.12081360816956,1.32516086101532,0.360104858875275,1.64326417446136,2.667564868927,0.44542396068573,2.20551037788391,0.72592967748642,1.50399029254913,2.24128413200378,1.67317926883698,0.26760071516037,5.26115083694458,1.75145483016968,0.505358278751373,1.97930133342743,1.56050026416779,3.37803769111633,2.5969409942627
1461,2.35244488716125,0.920267224311829,0.236913755536079,1.08138632774353,2.06364583969116,0.232177093625069,1.62094807624817,0.423447787761688,0.97375762462616,1.81281495094299,1.33799612522125,0.112883165478706,4.04116344451904,1.20956206321716,0.325680792331696,1.26034045219421,0.98403924703598,2.81286025047302,2.06530952453613
1463,1.91175484657288,0.614467263221741,0.137233287096024,0.761319935321808,1.65062165260315,0.0884576663374901,1.29183006286621,0.193703547120094,0.636211335659027,1.572913646698,1.12502384185791,0.0535640008747578,3.35034441947937,0.973736464977264,0.252685010433197,0.952069878578186,0.68635880947113,2.44578909873962,1.64139938354492
1465,1.67565894126892,0.480727255344391,0.0914786383509636,0.596773028373718,1.47453010082245,0.0107779037207365,1.06726884841919,-0.00607251469045877,0.453000277280807,1.44529974460602,0.930901527404785,0.114020325243473,2.94379997253418,0.880480587482452,0.19695620238781,0.865545392036438,0.526473999023438,2.21913003921509,1.43330299854279
1467,1.517005443573,0.445795625448227,0.0889122784137726,0.51444011926651,1.45993483066559,-0.0307104010134935,0.929153919219971,-0.102083452045918,0.444328039884567,1.40181577205658,0.744850635528564,0.234096646308899,2.70441222190857,0.815545260906219,0.14165997505188,0.814505934715271,0.475278586149216,2.10238671302795,1.39737498760223
1469,1.36964392662048,0.429757922887802,0.0886322036385536,0.465199559926987,1.38574421405792,-0.029470382258296,0.790731489658356,-0.121289812028408,0.420646727085114,1.41362333297729,0.552344441413879,0.33038055896759,2.52943134307861,0.757873177528381,0.0595835633575916,0.74178272485733,0.428347587585449,1.92521142959595,1.26207864284515
1471,1.27029740810394,0.423433184623718,0.0901380330324173,0.374915033578873,1.21990811824799,-0.00767884403467178,0.695110082626343,-0.0734703466296196,0.261671155691147,1.43247854709625,0.389666110277176,0.359868615865707,2.30944442749023,0.728129625320435,-0.0291168000549078,0.711798250675201,0.442533195018768,1.73284375667572,1.09006750583649
1473,1.16898596286774,0.44226735830307,0.0764297917485237,0.36845862865448,1.08252429962158,0.0716082081198692,0.627148807048798,-0.0650076940655708,0.173124626278877,1.3890677690506,0.321914702653885,0.317866325378418,2.09441661834717,0.775598526000977,-0.0243916139006615,0.611628711223602,0.539663970470428,1.66281700134277,1.044997215271
1475,1.1376918554306,0.472870260477066,0.0688144937157631,0.482173889875412,1.09678709506989,0.0898877158761024,0.652389466762543,-0.0575714223086834,0.17924177646637,1.44694173336029,0.343316167593002,0.290591567754745,2.11696100234985,0.79428493976593,0.0493217371404171,0.49287474155426,0.490781754255295,1.71914529800415,1.05953252315521
1477,1.15498220920563,0.461248368024826,0.0965733304619789,0.570518791675568,1.10867607593536,0.032792042940855,0.771557211875916,-0.0030931681394577,0.223194167017937,1.6112334728241,0.410471737384796,0.314370423555374,2.32769465446472,0.792301535606384,0.137166365981102,0.416616797447205,0.370211213827133,1.81754469871521,1.14892590045929
1479,1.19768583774567,0.499017179012299,0.0931210070848465,0.557632863521576,1.18159890174866,-0.0175326652824879,0.893096923828125,0.0380713455379009,0.308657556772232,1.72677183151245,0.504037976264954,0.314292967319489,2.5896954536438,0.831052899360657,0.284784018993378,0.392472773790359,0.368259400129318,1.94583082199097,1.27336525917053
1481,1.35221612453461,0.610012710094452,0.0913988202810287,0.598075091838837,1.37256228923798,-0.090289331972599,1.00383961200714,0.0739830508828163,0.458629101514816,1.83773326873779,0.579430520534515,0.32971653342247,2.89685606956482,0.828620851039886,0.417555153369904,0.557236611843109,0.462673097848892,2.09235906600952,1.45047068595886
1483,1.52160918712616,0.720385789871216,0.124372377991676,0.711994469165802,1.56661105155945,-0.104243233799934,1.11332809925079,0.145165964961052,0.552808582782745,1.96910810470581,0.622645318508148,0.353574454784393,3.23717331886292,0.848768293857574,0.524949073791504,0.821984231472015,0.555335521697998,2.24181270599365,1.68320369720459
1485,1.82251131534576,0.825124084949493,0.193013951182365,0.845795929431915,1.81340301036835,0.0335009023547173,1.30609047412872,0.269704818725586,0.581628859043121,2.08853363990784,0.767841219902039,0.376373887062073,3.70631909370422,1.03155064582825,0.556931734085083,1.21413385868073,0.692407488822937,2.54178690910339,2.03352093696594
1487,2.52092480659485,0.982162117958069,0.265100330114365,1.24218535423279,2.17405200004578,0.27049919962883,1.68041229248047,0.516046106815338,0.802862823009491,2.29418849945068,1.09464240074158,0.46633306145668,4.54022216796875,1.49225306510925,0.550092875957489,1.8469922542572,1.06938505172729,3.13000845909119,2.56856036186218
1489,3.9697961807251,1.46630942821503,0.424759238958359,2.38956260681152,2.94434428215027,0.612444758415222,2.42576766014099,0.91868782043457,1.51383984088898,2.90687108039856,1.67025339603424,0.675226092338562,6.29913663864136,2.39829635620117,0.639100968837738,3.17536544799805,2.13979816436768,4.11504554748535,3.61475014686584
1491,5.15910959243774,2.07344532012939,0.545446872711182,3.40005922317505,3.67603039741516,0.824588418006897,2.99602651596069,1.3231828212738,2.17820692062378,3.50351929664612,2.05753517150879,0.824993371963501,7.81719923019409,3.10173892974854,0.835414409637451,4.4030704498291,3.07990670204163,4.87177848815918,4.54378986358643
